
	adafruit	2017-03-09 01:30:12		 11	68	7.3	M		0.6	99.3	M	iar	2017-03-09 01:30:13		 1.4	53	3.7	M		0.7	41.3	M
	adafruit	2017-03-09 02:30:12		 12	68	7.4	M		1.4	44.6	M	iar	2017-03-09 02:30:14		 1.5	53	3.7	M		0.8	36.4	M
	adafruit	2017-03-09 03:30:56		 55	68	7.3	M		0.8	73.7	M	iar	2017-03-09 03:30:57		 1.5	53	3.7	M		0.9	33.8	M
	adafruit	2017-03-09 04:30:17		 16	68	7.3	M		0.6	100	M	iar	2017-03-09 04:30:18		 1.4	53	3.7	M		0.8	39.5	M
	adafruit	2017-03-09 05:30:10		 9.5	68	7.3	M		0.6	99.3	M	iar	2017-03-09 05:30:12		 1.4	53	3.7	M		0.7	41.2	M
	adafruit	2017-03-09 06:30:40		 39	68	7.3	M		0.8	75.0	M	iar	2017-03-09 06:30:42		 1.5	53	3.7	M		0.8	37.4	M
	adafruit	2017-03-09 07:30:09		 8.1	68	3.1	M		0.2	108	M	iar	2017-03-09 07:30:10		 1.2	53	3.7	M		0.6	53.8	M
	adafruit	2017-03-09 08:30:08		 7.7	68	3.1	M		0.2	108	M	iar	2017-03-09 08:30:10		 1.7	53	3.7	M		1.1	28.5	M
	adafruit	2017-03-09 09:30:19		 18	68	3.1	M		0.5	56.8	M	iar	2017-03-09 09:30:20		 1.2	53	3.7	M		0.6	50.5	M
	adafruit	2017-03-09 10:30:09		 8.1	68	3.0	M		0.2	108	M	iar	2017-03-09 10:30:11		 1.5	53	3.7	M		0.8	38.6	M
	adafruit	2017-03-09 11:30:22		 21	68	3.0	M		0.5	52.0	M	iar	2017-03-09 11:30:24		 1.2	53	3.7	M		0.6	52.6	M
	adafruit	2017-03-09 12:30:09		 7.9	68	2.9	M		0.2	109	M	iar	2017-03-09 12:30:10		 1.3	53	3.7	M		0.7	47.4	M
	adafruit	2017-03-09 13:30:10		 9.3	68	2.6	M		0.2	110	M	iar	2017-03-09 13:30:12		 1.8	53	3.7	M		1.2	26.7	M
	adafruit	2017-03-09 14:30:19		 19	68	2.6	M		0.4	54.2	M	iar	2017-03-09 14:30:20		 1.2	53	3.7	M		0.5	56.7	M
	adafruit	2017-03-09 15:30:13		 13	68	2.6	M		0.2	109	M	iar	2017-03-09 15:30:15		 1.4	53	3.7	M		0.8	40.7	M
	adafruit	2017-03-09 16:30:24		 23	68	2.6	M		0.4	53.7	M	iar	2017-03-09 16:30:25		 1.7	53	3.7	M		1.1	29.1	M
	adafruit	2017-03-09 17:30:17		 16	68	3.7	M		0.3	103	M	iar	2017-03-09 17:30:18		 1.2	53	3.7	M		0.6	55.8	M
	adafruit	2017-03-09 18:30:16		 15	68	3.7	M		0.3	105	M	iar	2017-03-09 18:30:18		 1.7	53	3.7	M		1.0	30.3	M
	adafruit	2017-03-09 19:30:22		 20	68	3.8	M		0.9	34.4	M	iar	2017-03-09 19:30:23		 1.3	53	3.7	M		0.7	43.0	M
	adafruit	2017-03-09 20:30:21		 20	68	3.1	M		0.2	107	M	iar	2017-03-09 20:30:23		 1.3	53	3.7	M		0.6	52.0	M
	adafruit	2017-03-09 21:30:25		 25	68	2.9	M		0.4	55.5	M	iar	2017-03-09 21:30:27		 1.3	53	3.7	M		0.7	46.9	M
	adafruit	2017-03-09 22:30:14		 13	68	3.1	M		0.2	105	M	iar	2017-03-09 22:30:15		 1.1	53	3.7	M		0.5	67.2	M
